        * X * * Y * * W * * WXY * * ERROR *
  
     0.151138    -0.050379    -0.827239    -0.827239     0.000000
     0.251896    -0.050379    -0.704031    -0.704031     0.000000
     0.352655    -0.050379    -0.547274    -0.547274     0.000000
     0.453413    -0.050379    -0.358946    -0.358946     0.000000
     0.554172    -0.050379    -0.141029    -0.141029    -0.000000
     0.654931    -0.050379     0.104499     0.104499     0.000000
     0.755689    -0.050379     0.375656     0.375656     0.000000
     0.856448    -0.050379     0.670464     0.670464    -0.000000
     0.957206    -0.050379     0.986941     0.986941     0.000000
    -0.957206     0.050379     0.633059     0.633059     0.000000
    -0.856448     0.050379     0.229536     0.229536    -0.000000
    -0.755689     0.050379    -0.115656    -0.115656     0.000000
    -0.654931     0.050379    -0.404499    -0.404499     0.000000
    -0.554172     0.050379    -0.638971    -0.638971    -0.000000
    -0.453413     0.050379    -0.821054    -0.821054     0.000000
    -0.352655     0.050379    -0.952726    -0.952726     0.000000
    -0.251896     0.050379    -1.035969    -1.035969     0.000000
    -0.151138     0.050379    -1.072761    -1.072761     0.000000
    -0.050379     0.050379    -1.065084    -1.065084     0.000000
     0.050379     0.050379    -1.014916    -1.014916     0.000000
     0.151138     0.050379    -0.924239    -0.924239     0.000000
     0.251896     0.050379    -0.795031    -0.795031     0.000000
     0.352655     0.050379    -0.629274    -0.629274     0.000000
     0.453413     0.050379    -0.428946    -0.428946     0.000000
     0.554172     0.050379    -0.196029    -0.196029    -0.000000
     0.654931     0.050379     0.067499     0.067499     0.000000
     0.755689     0.050379     0.359656     0.359656     0.000000
     0.856448     0.050379     0.678464     0.678464    -0.000000
     0.957206     0.050379     1.021941     1.021941     0.000000
    -0.957206     0.151138     0.684559     0.684559     0.000000
    -0.856448     0.151138     0.256036     0.256036    -0.000000
    -0.755689     0.151138    -0.111156    -0.111156     0.000000
    -0.654931     0.151138    -0.418999    -0.418999     0.000000
    -0.554172     0.151138    -0.669471    -0.669471    -0.000000
    -0.453413     0.151138    -0.864554    -0.864554     0.000000
    -0.352655     0.151138    -1.006226    -1.006226     0.000000
    -0.251896     0.151138    -1.096469    -1.096469    -0.000000
    -0.151138     0.151138    -1.137261    -1.137261     0.000000
    -0.050379     0.151138    -1.130584    -1.130584     0.000000
     0.050379     0.151138    -1.078416    -1.078416     0.000000
     0.151138     0.151138    -0.982739    -0.982739     0.000000
     0.251896     0.151138    -0.845531    -0.845531     0.000000
     0.352655     0.151138    -0.668774    -0.668774     0.000000
     0.453413     0.151138    -0.454446    -0.454446     0.000000
     0.554172     0.151138    -0.204529    -0.204529    -0.000000
     0.654931     0.151138     0.078999     0.078999     0.000000
     0.755689     0.151138     0.394156     0.394156     0.000000
     0.856448     0.151138     0.738964     0.738964    -0.000000
     0.957206     0.151138     1.111441     1.111441     0.000000
    -0.957206     0.251896     0.743559     0.743559     0.000000
